"","date","6290","6300","6301","27930","6318","6324","6329","6337","6354","6357","6355","6370","6373","27742","6383","6384","6409","6413","6414","6426","6427","6428","6430","6435","6447","6456","6478","6927","6489","6493","6495","6497","6501","6503","6511","6513","6516","6297","6367","6388","6443","6486"
"11961",1946-08-01,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0.3,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,1.5,0,NA,NA,NA,0
"11962",1946-08-02,0.8,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,9.1,NA,NA,NA,0.3,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,2,5.6,0,NA,NA,NA,1.3
"11963",1946-08-03,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,2.8,0,NA,NA,NA,0,NA,NA,NA,0.5,0,0,0,NA,NA,NA,0.5
"11964",1946-08-04,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11965",1946-08-05,1.8,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,7.9,NA,NA,25.4,NA,NA,NA,0,5.3,NA,NA,NA,13.5,NA,NA,NA,4.8,27.7,0,0,NA,NA,NA,0
"11966",1946-08-06,18,NA,NA,NA,NA,NA,12.7,NA,0,NA,NA,NA,NA,NA,8.4,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1,0.8,NA,NA,NA,0,NA,NA,NA,3.3,0,0,0,NA,NA,NA,0
"11967",1946-08-07,24.6,NA,NA,NA,NA,NA,0,NA,11.7,NA,NA,NA,NA,NA,0,NA,NA,NA,18.5,NA,NA,0,NA,NA,NA,0,4.6,NA,NA,NA,7.9,NA,NA,NA,9.7,11.9,2.5,0,NA,NA,NA,5.3
"11968",1946-08-08,1.5,NA,NA,NA,NA,NA,0,NA,3.3,NA,NA,NA,NA,NA,0,NA,NA,NA,5.6,NA,NA,18.5,NA,NA,NA,11.4,0,NA,NA,NA,0,NA,NA,NA,0.5,4.1,0.3,19.1,NA,NA,NA,14.7
"11969",1946-08-09,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11970",1946-08-10,0,NA,NA,NA,NA,NA,0,NA,1.5,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,9.7,0,NA,NA,NA,1.3
"11971",1946-08-11,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0.3,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11972",1946-08-12,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11973",1946-08-13,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,3.3,0,NA,NA,NA,0
"11974",1946-08-14,7.1,NA,NA,NA,NA,NA,20.3,NA,17.8,NA,NA,NA,NA,NA,18.3,NA,NA,NA,22.1,NA,NA,20.8,NA,NA,NA,0,10.4,NA,NA,NA,9.7,NA,NA,NA,20.8,24.4,7.9,9.4,NA,NA,NA,14.5
"11975",1946-08-15,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,15,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11976",1946-08-16,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11977",1946-08-17,2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2.5,NA,NA,NA,0.8,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,1.5,NA,NA,NA,0,0.3,4.8,0,NA,NA,NA,17
"11978",1946-08-18,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0.3,NA,NA,NA,0,NA,NA,2.5,NA,NA,NA,4.8,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.5
"11979",1946-08-19,0,NA,NA,NA,NA,NA,0,NA,9.9,NA,NA,NA,NA,NA,0,NA,NA,NA,10.4,NA,NA,0,NA,NA,NA,0,4.3,NA,NA,NA,0,NA,NA,NA,0,9.7,23.4,0,NA,NA,NA,0.3
"11980",1946-08-20,5.3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,40.9,NA,NA,NA,0.5,NA,NA,14.7,NA,NA,NA,22.4,7.4,NA,NA,NA,19.8,NA,NA,NA,18.5,0.5,0,14.7,NA,NA,NA,10.4
"11981",1946-08-21,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,7.6,0,NA,NA,NA,0,NA,NA,NA,0,0,0.5,0,NA,NA,NA,0
"11982",1946-08-22,10.2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,7.1,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,7.4,NA,NA,NA,8.9,NA,NA,NA,3,2,0,0,NA,NA,NA,40.1
"11983",1946-08-23,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,13.2,NA,NA,NA,0
"11984",1946-08-24,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0.3,NA,NA,NA,0,NA,NA,NA,0.3,0,0,0,NA,NA,NA,0
"11985",1946-08-25,0,NA,NA,NA,NA,NA,0,NA,2.3,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,1.3,0,0,0,NA,NA,NA,0
"11986",1946-08-26,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0.5,0,NA,NA,NA,0
"11987",1946-08-27,15.7,NA,NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,1.5,NA,NA,NA,3.3,NA,NA,0,NA,NA,NA,0,10.7,NA,NA,NA,0,NA,NA,NA,0.3,1.8,5.8,0,NA,NA,NA,22.9
"11988",1946-08-28,0,NA,NA,NA,NA,NA,45.7,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,NA,1.3,NA,NA,0,NA,NA,NA,1,1,NA,NA,NA,1.5,NA,NA,NA,3.6,0.8,0.8,30,NA,NA,NA,0
"11989",1946-08-29,0,NA,NA,NA,NA,NA,0,NA,18.3,NA,NA,NA,NA,NA,23.1,NA,NA,NA,23.4,NA,NA,0,NA,NA,NA,0.5,7.4,NA,NA,NA,0,NA,NA,NA,0,13.5,26.7,0,NA,NA,NA,0
"11990",1946-08-30,0,NA,NA,NA,NA,NA,0,NA,2.8,NA,NA,NA,NA,NA,3.6,NA,NA,NA,0,NA,NA,0,NA,NA,NA,13.5,0.5,NA,NA,NA,9.7,NA,NA,NA,10.9,0.5,0.5,0,NA,NA,NA,1
"11991",1946-08-31,5.6,NA,NA,NA,NA,NA,0,NA,0.8,NA,NA,NA,NA,NA,0,NA,NA,NA,7.1,NA,NA,39.1,NA,NA,NA,0.3,4.8,NA,NA,NA,4.6,NA,NA,NA,17,15,0,6.9,NA,NA,NA,7.6
"11992",1946-09-01,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,17.3,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11993",1946-09-02,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11994",1946-09-03,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,1.3,0,0,NA,NA,NA,0
"11995",1946-09-04,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11996",1946-09-05,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11997",1946-09-06,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"11998",1946-09-07,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,1.8
"11999",1946-09-08,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12000",1946-09-09,3.6,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,1.5,NA,NA,0,2.5,NA,NA,0,NA,NA,NA,0,2.5,NA,NA,NA,0,NA,NA,NA,0.8,0.8,0,0,NA,NA,NA,0
"12001",1946-09-10,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,0.5,NA,NA,NA,0,0,0.8,0,NA,NA,NA,0.5
"12002",1946-09-11,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12003",1946-09-12,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12004",1946-09-13,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12005",1946-09-14,0,NA,NA,NA,NA,NA,0,NA,20.6,NA,NA,NA,NA,NA,58.2,NA,NA,0,11.4,NA,NA,0,NA,NA,NA,0,81,NA,NA,NA,0,NA,NA,NA,73.7,39.6,23.4,0,NA,NA,NA,34.5
"12006",1946-09-15,69.9,NA,NA,NA,NA,NA,38.9,NA,10.7,NA,NA,NA,NA,NA,3,NA,NA,77,9.9,NA,NA,33.8,NA,NA,NA,80.3,45.7,NA,NA,NA,77,NA,NA,NA,4.3,21.3,0,55.1,NA,NA,NA,39.6
"12007",1946-09-16,0.5,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,6.1
"12008",1946-09-17,3,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.8
"12009",1946-09-18,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12010",1946-09-19,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12011",1946-09-20,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12012",1946-09-21,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12013",1946-09-22,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0.8,0,NA,NA,NA,0
"12014",1946-09-23,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0.8,1,0,NA,NA,NA,0
"12015",1946-09-24,0,NA,NA,NA,NA,NA,4.8,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0.5,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,4.6,0,NA,NA,NA,0
"12016",1946-09-25,6.4,NA,NA,NA,NA,NA,0,NA,6.1,NA,NA,NA,NA,NA,0,NA,NA,26.4,11.9,NA,NA,0,NA,NA,NA,1.8,12.7,NA,NA,NA,0,NA,NA,NA,12.2,8.4,66.3,0,NA,NA,NA,2
"12017",1946-09-26,10.7,NA,NA,NA,NA,NA,15.7,NA,18,NA,NA,NA,NA,NA,17.5,NA,NA,0,8.4,NA,NA,18.8,NA,NA,NA,8.4,5.8,NA,NA,NA,44.7,NA,NA,NA,9.1,14.7,5.8,21.6,NA,NA,NA,35.6
"12018",1946-09-27,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,0,NA,NA,NA,26.7,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,2.3
"12019",1946-09-28,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,8.4,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12020",1946-09-29,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,25.4,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,1.5
"12021",1946-09-30,9.1,NA,NA,NA,NA,NA,0,NA,8.6,NA,NA,NA,NA,NA,9.9,NA,NA,25.4,3.8,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,9.9,14,8.6,NA,NA,NA,5.8
"12022",1946-10-01,0,NA,NA,NA,NA,NA,30.7,NA,0.5,NA,NA,NA,NA,NA,0,NA,NA,NA,0.5,NA,NA,0,NA,NA,NA,14,3.6,NA,NA,NA,5.8,NA,NA,NA,16.3,1.8,3.3,0,NA,NA,NA,4.6
"12023",1946-10-02,2,NA,NA,NA,NA,NA,0,NA,2.3,NA,NA,NA,NA,NA,0.8,NA,NA,NA,6.4,NA,NA,9.7,NA,NA,NA,0.3,8.6,NA,NA,NA,7.1,NA,NA,NA,0.8,2.8,6.9,0,NA,NA,NA,3.8
"12024",1946-10-03,0,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0,NA,NA,NA,1.3,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12025",1946-10-04,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12026",1946-10-05,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12027",1946-10-06,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12028",1946-10-07,2.5,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,1.8,NA,NA,0,NA,NA,NA,0,3,NA,NA,NA,0,NA,NA,NA,0,0,0,3,NA,NA,NA,9.4
"12029",1946-10-08,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0.3,NA,NA,NA,1,NA,NA,NA,0,0,0,0,NA,NA,NA,2.3
"12030",1946-10-09,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12031",1946-10-10,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12032",1946-10-11,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12033",1946-10-12,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0.3,0.3,0,0,NA,NA,NA,0
"12034",1946-10-13,8.9,NA,NA,NA,NA,NA,0,NA,17,NA,NA,NA,NA,NA,10.2,NA,NA,NA,20.6,NA,NA,0,NA,NA,NA,10.9,15.5,NA,NA,NA,15,NA,NA,NA,18.8,21.6,13.2,14.7,NA,NA,NA,1.8
"12035",1946-10-14,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12036",1946-10-15,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0.3
"12037",1946-10-16,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12038",1946-10-17,0,NA,NA,NA,NA,NA,0,NA,7.6,NA,NA,NA,NA,NA,4.3,NA,NA,NA,13.5,NA,NA,30.5,NA,NA,NA,0,11.4,NA,NA,NA,0,NA,NA,NA,9.1,8.9,4.3,11.9,NA,NA,NA,17.8
"12039",1946-10-18,23.4,NA,NA,NA,NA,NA,0,NA,27.2,NA,NA,NA,NA,NA,21.8,NA,NA,NA,12.4,NA,NA,24.9,NA,NA,NA,11.4,17.3,NA,NA,NA,0,NA,NA,NA,27.4,24.6,19.8,17.3,NA,NA,NA,16.8
"12040",1946-10-19,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,9.1,0,NA,NA,NA,22.1,NA,NA,NA,0,0,0,0,NA,NA,NA,2.3
"12041",1946-10-20,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12042",1946-10-21,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12043",1946-10-22,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12044",1946-10-23,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12045",1946-10-24,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12046",1946-10-25,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0.5,0,0,NA,NA,NA,0
"12047",1946-10-26,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12048",1946-10-27,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0
"12049",1946-10-28,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0.3,0,0,NA,NA,NA,0
"12050",1946-10-29,5.3,NA,NA,NA,NA,NA,0,NA,9.1,NA,NA,NA,NA,NA,2.3,NA,NA,NA,3.3,NA,NA,3.6,NA,NA,NA,2.3,4.8,NA,NA,NA,11.7,NA,NA,NA,3,6.6,2.5,0,NA,NA,NA,11.2
"12051",1946-10-30,0,NA,NA,NA,NA,NA,0,NA,3.8,NA,NA,NA,NA,NA,0.8,NA,NA,NA,7.1,NA,NA,0,NA,NA,NA,1.3,3.8,NA,NA,NA,3.8,NA,NA,NA,4.6,5.8,0,14.5,NA,NA,NA,3.6
"12052",1946-10-31,0,NA,NA,NA,NA,NA,25.9,NA,0.3,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0,NA,NA,10.9,NA,NA,NA,4.1,0.3,NA,NA,NA,0,NA,NA,NA,0.5,0.5,0,0,NA,NA,NA,0.3
"12053",1947-05-01,51.1,NA,NA,NA,NA,NA,NA,NA,39.9,NA,NA,NA,NA,NA,71.6,NA,NA,0,33.8,NA,NA,52.6,NA,NA,NA,113.5,32,NA,NA,NA,0,NA,NA,NA,47.5,50.3,49.8,NA,NA,NA,NA,42.9
"12054",1947-05-02,6.4,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,0,NA,NA,50.8,0.5,NA,NA,3.8,NA,NA,NA,1.8,25.4,NA,NA,NA,84.6,NA,NA,NA,2.8,5.6,2.8,NA,NA,NA,NA,16.8
"12055",1947-05-03,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2.8,NA,NA,10.2,1,NA,NA,0,NA,NA,NA,2,2.3,NA,NA,NA,2.5,NA,NA,NA,1.3,0.3,7.4,NA,NA,NA,NA,1.5
"12056",1947-05-04,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,15.2,NA,NA,25.4,2.3,NA,NA,0,NA,NA,NA,11.9,0,NA,NA,NA,0,NA,NA,NA,6.6,5.1,9.9,NA,NA,NA,NA,0
"12057",1947-05-05,5.1,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,20.8,NA,NA,0,7.1,NA,NA,0,NA,NA,NA,44.2,7.6,NA,NA,NA,0,NA,NA,NA,27.7,11.4,13.5,NA,NA,NA,NA,0
"12058",1947-05-06,6.1,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,1.8,NA,NA,50.8,0,NA,NA,0,NA,NA,NA,3,26.7,NA,NA,NA,41.4,NA,NA,NA,0.8,0,0,NA,NA,NA,NA,7.6
"12059",1947-05-07,0,NA,NA,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,2.3,NA,NA,0,1.8,NA,NA,16.5,NA,NA,NA,6.4,0,NA,NA,NA,0,NA,NA,NA,1.8,2.3,6.1,NA,NA,NA,NA,0
"12060",1947-05-08,7.9,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,12.7,0,NA,NA,0,NA,NA,NA,1,2.3,NA,NA,NA,6.1,NA,NA,NA,0,0,0,NA,NA,NA,NA,23.1
"12061",1947-05-09,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0
"12062",1947-05-10,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0
"12063",1947-05-11,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0
"12064",1947-05-12,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0
"12065",1947-05-13,0,NA,NA,NA,NA,NA,NA,NA,5.6,NA,NA,NA,NA,NA,9.4,NA,NA,0,2.8,NA,NA,6.6,NA,NA,NA,10.4,4.1,NA,NA,NA,5.1,NA,NA,NA,6.9,5.3,7.4,NA,NA,NA,NA,1
"12066",1947-05-14,2.5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,15.2,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,0
